tick_id,day,settlement_id,resident_id,sensory_cue,cue_source_room,memory_key,relationship_before_reload,relationship_after_reload,remembered_object,recalled_after_reload,behavior_change_after_reload,sensory_memory_visible,private_memory_not_dumped
2324,130,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2326,130,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
2328,130,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2329,130,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2330,130,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2332,130,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2333,130,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2334,130,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2336,130,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2338,130,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2340,131,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2342,131,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2343,131,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
2344,131,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2346,131,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2347,131,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2348,131,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
2350,131,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2352,131,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2354,131,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2356,131,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2358,132,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2360,132,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
2362,132,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2363,132,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2364,132,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2366,132,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2367,132,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2368,132,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2370,132,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2372,132,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2374,132,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2376,133,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2377,133,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
2378,133,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2380,133,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2381,133,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2382,133,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
2384,133,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2386,133,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2388,133,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2390,133,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2392,133,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2393,133,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2394,134,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
2396,134,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2397,134,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2398,134,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2400,134,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2401,134,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2402,134,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2404,134,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2406,134,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2408,134,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2410,134,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2411,134,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2412,135,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2414,135,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2415,135,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2416,135,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
2418,135,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2420,135,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2422,135,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2424,135,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2426,135,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2427,135,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2428,135,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2430,136,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2431,136,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2432,136,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2434,136,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2435,136,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2436,136,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2438,136,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2440,136,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2442,136,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2444,136,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2445,136,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2446,136,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2447,136,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2448,137,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,gaze softens after familiar cue,True,True
2449,137,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2450,137,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
2452,137,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2454,137,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2456,137,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2458,137,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2460,137,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2461,137,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2462,137,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2464,137,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2465,137,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2466,138,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2468,138,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2469,138,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2470,138,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2472,138,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2474,138,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2476,138,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2478,138,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2479,138,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2480,138,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2481,138,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2482,138,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2484,139,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
2486,139,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2488,139,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2490,139,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2492,139,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2494,139,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2495,139,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2496,139,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2498,139,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2499,139,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2500,139,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2502,140,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2503,140,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2504,140,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2506,140,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2508,140,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2510,140,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2512,140,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2513,140,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2514,140,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2515,140,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2516,140,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2518,140,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2520,141,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2522,141,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2524,141,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2526,141,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2528,141,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2529,141,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2530,141,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2532,141,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2533,141,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2534,141,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2536,141,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2538,142,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
2540,142,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2542,142,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2544,142,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2546,142,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2547,142,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2548,142,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2549,142,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2550,142,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2552,142,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2554,142,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2556,143,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2558,143,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2560,143,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2562,143,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2563,143,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2564,143,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2566,143,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2567,143,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2568,143,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
