tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
794,53,14,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v68 valid=True,import accepted,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-457311,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
795,54,0,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v82 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-442783,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
796,54,1,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v69 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-400289,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
797,54,2,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v78 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-504682,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
798,54,3,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v72 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544369,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
799,54,4,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v79 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_central_repair_ring,v31-551294,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
800,54,5,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v68 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-456422,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
801,54,6,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v82 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-461791,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
802,54,7,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v69 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-419726,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
803,54,8,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v79 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-525241,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
804,54,9,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v73 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543590,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
805,54,10,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v79 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528351,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
806,54,11,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v68 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.93.,recovery 0.93,ssrm_v31_route_state_riverbend_roofward,v31-477765,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
807,54,12,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v83 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-462406,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
808,54,13,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v69 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-399906,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
809,54,14,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v80 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503582,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
810,55,0,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v80 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527145,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
811,55,1,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v70 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584451,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
812,55,2,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v83 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-442167,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
813,55,3,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v69 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-399565,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
814,55,4,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v81 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-517468,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
815,55,5,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v73 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543890,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
816,55,6,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v80 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-542262,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
817,55,7,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v70 valid=False,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-599715,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
818,55,8,riverbend,roofward_archive,ssrm_v31_route_state_roofward_archive: v84 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-456122,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
819,55,9,roofward,archive_signal,ssrm_v31_route_state_archive_signal: v70 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-399367,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
820,55,10,archive_quarter,signal_orchard,ssrm_v31_route_state_signal_orchard: v81 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503216,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
821,55,11,signal_ridge,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v73 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543634,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
822,55,12,orchard_fen,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v81 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-542114,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
823,55,13,central_exchange,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v71 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-456447,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
824,55,14,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v85 valid=True,import accepted,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-442751,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
825,56,0,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v71 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475052,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
826,56,1,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v82 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503954,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
827,56,2,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v73 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544275,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
828,56,3,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v81 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528017,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
829,56,4,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v72 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585697,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
830,56,5,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v86 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-511628,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
831,56,6,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v71 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-488445,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
832,56,7,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v82 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-518091,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
833,56,8,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v75 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544359,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
834,56,9,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v82 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527996,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
835,56,10,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v72 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585575,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
836,56,11,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v86 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-512138,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
837,56,12,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v72 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-489058,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
838,56,13,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v82 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-504336,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
839,56,14,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v76 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-545103,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
840,57,0,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v84 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528083,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
841,57,1,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v73 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585557,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
842,57,2,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v86 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-512011,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
843,57,3,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v73 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-399418,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
844,57,4,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v83 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-518038,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
845,57,5,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v76 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544978,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
846,57,6,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v84 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-542927,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
847,57,7,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v73 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_riverbend_roofward,v31-600540,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
848,57,8,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v87 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-443838,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
849,57,9,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v75 valid=True,import accepted,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-400251,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
850,57,10,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v83 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-517782,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
851,57,11,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v76 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544722,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
852,57,12,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v85 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-571138,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
853,57,13,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v73 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585945,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
854,57,14,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v88 valid=True,import accepted,glass stair vs cool archive lane: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-443930,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
855,58,0,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v75 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-399034,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
856,58,1,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v85 valid=True,import accepted,dusk road vs river lantern loop: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-389114,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
857,58,2,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v76 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-545363,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
