tick_id,day,tick,avatar_zone,active_infrastructure,household_panel,building_panel,tool_panel,skill_panel,failure_panel,ecology_panel,save_restore_key,replay_key,boundary_note
634,36,4,roof path,dusk_signal_workshop,Signal House oil: 21.63,Dusk signal workshop durability 0.68,wire crimper condition 0.81,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649548,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
635,36,5,market commons,river_mill_bridge,West House planks: 27.75,River mill bridge durability 0.71,drawknife condition 0.71,Ari carpentry 0.92,joint swelling blocks wheel,bank_stability 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-579795,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
636,36,6,wood bay,roof_greenhouse_cistern,Roof House water: 48.20,Roof greenhouse cistern durability 0.79,glass tongs condition 0.83,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-742069,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
637,36,7,warm workshop,archive_public_kiosk,Archive House paper: 24.71,Archive public kiosk durability 0.67,binding awl condition 0.68,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683533,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
638,36,8,archive bench,dusk_signal_workshop,Signal House oil: 21.65,Dusk signal workshop durability 0.66,wire crimper condition 0.80,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650735,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
639,36,9,signal yard,river_mill_bridge,West House planks: 27.65,River mill bridge durability 0.81,drawknife condition 0.70,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-631138,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
640,36,10,river path,roof_greenhouse_cistern,Roof House water: 48.20,Roof greenhouse cistern durability 0.78,glass tongs condition 0.83,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741676,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
641,36,11,roof path,archive_public_kiosk,Archive House paper: 24.89,Archive public kiosk durability 0.66,binding awl condition 0.67,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-684023,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
642,36,12,market commons,dusk_signal_workshop,Signal House oil: 21.65,Dusk signal workshop durability 0.66,wire crimper condition 0.79,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650638,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
643,36,13,wood bay,river_mill_bridge,West House planks: 27.65,River mill bridge durability 0.80,drawknife condition 0.70,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.86,ssrm_v27_infrastructure_state_seed_20260880,v27-630413,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
644,36,14,warm workshop,roof_greenhouse_cistern,Roof House water: 48.34,Roof greenhouse cistern durability 0.77,glass tongs condition 0.82,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-740003,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
645,36,15,archive bench,archive_public_kiosk,Archive House paper: 24.89,Archive public kiosk durability 0.65,binding awl condition 0.66,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683681,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
646,36,16,signal yard,dusk_signal_workshop,Signal House oil: 21.65,Dusk signal workshop durability 0.65,wire crimper condition 0.79,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650298,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
647,36,17,river path,river_mill_bridge,West House planks: 27.65,River mill bridge durability 0.80,drawknife condition 0.70,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-614923,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
648,37,0,archive bench,roof_greenhouse_cistern,Roof House water: 48.34,Roof greenhouse cistern durability 0.76,glass tongs condition 0.82,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-740016,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
649,37,1,signal yard,archive_public_kiosk,Archive House paper: 25.03,Archive public kiosk durability 0.64,binding awl condition 0.66,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683398,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
650,37,2,river path,dusk_signal_workshop,Signal House oil: 21.88,Dusk signal workshop durability 0.64,wire crimper condition 0.78,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-651230,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
651,37,3,roof path,river_mill_bridge,West House planks: 27.75,River mill bridge durability 0.79,drawknife condition 0.69,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-632565,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
652,37,4,market commons,roof_greenhouse_cistern,Roof House water: 48.34,Roof greenhouse cistern durability 0.76,glass tongs condition 0.81,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-739923,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
653,37,5,wood bay,archive_public_kiosk,Archive House paper: 25.22,Archive public kiosk durability 0.63,binding awl condition 0.65,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681856,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
654,37,6,warm workshop,dusk_signal_workshop,Signal House oil: 21.88,Dusk signal workshop durability 0.64,wire crimper condition 0.78,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-651539,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
655,37,7,archive bench,river_mill_bridge,West House planks: 27.75,River mill bridge durability 0.78,drawknife condition 0.69,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-632940,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
656,37,8,signal yard,roof_greenhouse_cistern,Roof House water: 48.50,Roof greenhouse cistern durability 0.74,glass tongs condition 0.80,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741252,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
657,37,9,river path,archive_public_kiosk,Archive House paper: 25.12,Archive public kiosk durability 0.71,binding awl condition 0.77,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-680975,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
658,37,10,roof path,dusk_signal_workshop,Signal House oil: 22.06,Dusk signal workshop durability 0.63,wire crimper condition 0.77,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649911,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
659,37,11,market commons,river_mill_bridge,West House planks: 27.87,River mill bridge durability 0.77,drawknife condition 0.68,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-624773,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
660,37,12,wood bay,roof_greenhouse_cistern,Roof House water: 48.63,Roof greenhouse cistern durability 0.73,glass tongs condition 0.80,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-740723,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
661,37,13,warm workshop,archive_public_kiosk,Archive House paper: 25.12,Archive public kiosk durability 0.71,binding awl condition 0.77,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681606,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
662,37,14,archive bench,dusk_signal_workshop,Signal House oil: 22.23,Dusk signal workshop durability 0.61,wire crimper condition 0.76,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649329,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
663,37,15,signal yard,river_mill_bridge,West House planks: 27.87,River mill bridge durability 0.77,drawknife condition 0.68,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-633609,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
664,37,16,river path,roof_greenhouse_cistern,Roof House water: 48.63,Roof greenhouse cistern durability 0.73,glass tongs condition 0.79,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741036,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
665,37,17,roof path,archive_public_kiosk,Archive House paper: 25.02,Archive public kiosk durability 0.79,binding awl condition 0.77,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681957,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
666,38,0,signal yard,dusk_signal_workshop,Signal House oil: 22.13,Dusk signal workshop durability 0.70,wire crimper condition 0.76,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649334,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
667,38,1,river path,river_mill_bridge,West House planks: 27.87,River mill bridge durability 0.76,drawknife condition 0.68,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-633290,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
668,38,2,roof path,roof_greenhouse_cistern,Roof House water: 48.73,Roof greenhouse cistern durability 0.71,glass tongs condition 0.78,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741170,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
669,38,3,market commons,archive_public_kiosk,Archive House paper: 25.02,Archive public kiosk durability 0.79,binding awl condition 0.76,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-682264,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
670,38,4,wood bay,dusk_signal_workshop,Signal House oil: 22.13,Dusk signal workshop durability 0.70,wire crimper condition 0.76,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650598,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
671,38,5,warm workshop,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.75,drawknife condition 0.67,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-631933,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
672,38,6,archive bench,roof_greenhouse_cistern,Roof House water: 48.73,Roof greenhouse cistern durability 0.71,glass tongs condition 0.78,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741077,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
673,38,7,signal yard,archive_public_kiosk,Archive House paper: 24.92,Archive public kiosk durability 0.87,binding awl condition 0.76,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-682426,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
674,38,8,river path,dusk_signal_workshop,Signal House oil: 22.30,Dusk signal workshop durability 0.68,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650357,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
675,38,9,roof path,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.75,drawknife condition 0.79,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649631,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
676,38,10,market commons,roof_greenhouse_cistern,Roof House water: 48.73,Roof greenhouse cistern durability 0.70,glass tongs condition 0.78,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-740714,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
677,38,11,wood bay,archive_public_kiosk,Archive House paper: 25.05,Archive public kiosk durability 0.86,binding awl condition 0.75,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683128,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
678,38,12,warm workshop,dusk_signal_workshop,Signal House oil: 22.30,Dusk signal workshop durability 0.68,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-651387,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
679,38,13,archive bench,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.74,drawknife condition 0.79,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650006,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
680,38,14,signal yard,roof_greenhouse_cistern,Roof House water: 48.82,Roof greenhouse cistern durability 0.69,glass tongs condition 0.77,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741109,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
681,38,15,river path,archive_public_kiosk,Archive House paper: 25.05,Archive public kiosk durability 0.85,binding awl condition 0.75,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-682380,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
682,38,16,roof path,dusk_signal_workshop,Signal House oil: 22.30,Dusk signal workshop durability 0.67,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-651002,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
683,38,17,market commons,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.73,drawknife condition 0.79,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-649627,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
684,39,0,river path,roof_greenhouse_cistern,Roof House water: 49.00,Roof greenhouse cistern durability 0.68,glass tongs condition 0.76,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-742477,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
685,39,1,roof path,archive_public_kiosk,Archive House paper: 25.05,Archive public kiosk durability 0.85,binding awl condition 0.75,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683417,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
686,39,2,market commons,dusk_signal_workshop,Signal House oil: 22.41,Dusk signal workshop durability 0.66,wire crimper condition 0.74,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650398,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
687,39,3,wood bay,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.73,drawknife condition 0.79,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649930,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
688,39,4,warm workshop,roof_greenhouse_cistern,Roof House water: 49.00,Roof greenhouse cistern durability 0.67,glass tongs condition 0.76,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-742114,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
689,39,5,archive bench,archive_public_kiosk,Archive House paper: 25.12,Archive public kiosk durability 0.84,binding awl condition 0.74,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-683021,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
690,39,6,signal yard,dusk_signal_workshop,Signal House oil: 22.31,Dusk signal workshop durability 0.74,wire crimper condition 0.86,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649053,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
691,39,7,river path,river_mill_bridge,West House planks: 28.07,River mill bridge durability 0.72,drawknife condition 0.78,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-649551,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
692,39,8,roof path,roof_greenhouse_cistern,Roof House water: 49.17,Roof greenhouse cistern durability 0.66,glass tongs condition 0.75,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-740858,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
693,39,9,market commons,archive_public_kiosk,Archive House paper: 25.14,Archive public kiosk durability 0.92,binding awl condition 0.73,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-682238,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
694,39,10,wood bay,dusk_signal_workshop,Signal House oil: 22.31,Dusk signal workshop durability 0.74,wire crimper condition 0.86,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649362,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
695,39,11,warm workshop,river_mill_bridge,West House planks: 28.21,River mill bridge durability 0.71,drawknife condition 0.77,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-648856,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
696,39,12,archive bench,roof_greenhouse_cistern,Roof House water: 49.17,Roof greenhouse cistern durability 0.66,glass tongs condition 0.75,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741928,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
697,39,13,signal yard,archive_public_kiosk,Archive House paper: 25.14,Archive public kiosk durability 0.91,binding awl condition 0.73,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-683059,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
698,39,14,river path,dusk_signal_workshop,Signal House oil: 22.41,Dusk signal workshop durability 0.72,wire crimper condition 0.85,Milo signalcraft 0.92,overbright relay startles patrol,night_calm 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-614569,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
699,39,15,roof path,river_mill_bridge,West House planks: 28.21,River mill bridge durability 0.70,drawknife condition 0.77,Ari carpentry 0.92,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-649496,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
700,39,16,market commons,roof_greenhouse_cistern,Roof House water: 49.17,Roof greenhouse cistern durability 0.65,glass tongs condition 0.75,Fay cultivation 0.92,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-741138,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
701,39,17,wood bay,archive_public_kiosk,Archive House paper: 25.04,Archive public kiosk durability 0.98,binding awl condition 0.73,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-647175,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
