tick_id,day,agent,region_id,routine_before,routine_after,trigger,routine_changed,later_visible,rollback_option
889,56,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
890,56,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
891,56,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
892,56,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
893,56,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
894,56,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
895,56,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
896,57,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
897,57,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
898,57,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
899,57,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
900,57,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
901,57,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
902,57,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
903,57,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
904,57,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
905,57,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
906,57,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
907,57,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
908,57,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
909,57,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
910,57,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
911,57,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
912,58,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
913,58,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
914,58,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
915,58,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
916,58,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
917,58,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
918,58,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
919,58,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
920,58,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
921,58,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
922,58,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
923,58,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
924,58,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
925,58,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
926,58,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
927,58,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
928,59,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
929,59,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
930,59,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
931,59,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
932,59,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
933,59,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
934,59,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,supply route blocked,False,True,fallback to household route if collapse returns
935,59,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
936,59,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
937,59,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
938,59,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
939,59,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
940,59,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
941,59,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
942,59,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
943,59,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
944,60,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
945,60,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
946,60,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
947,60,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
948,60,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
949,60,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
950,60,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
951,60,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
952,60,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
953,60,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
954,60,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
955,60,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
956,60,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
957,60,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
958,60,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
959,60,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,seasonal migration,False,True,fallback to household route if collapse returns
960,61,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
961,61,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
962,61,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
963,61,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
964,61,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
965,61,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
966,61,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,supply route blocked,False,True,fallback to household route if collapse returns
967,61,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
968,61,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
969,61,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
970,61,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
971,61,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
972,61,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
973,61,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
974,61,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
975,61,Ari,riverbend,market crossing,regional market crossing with Toma,seasonal migration,False,True,fallback to household route if collapse returns
976,62,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
977,62,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
978,62,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
979,62,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
980,62,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
981,62,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
982,62,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
983,62,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
984,62,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
985,62,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
986,62,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
987,62,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
988,62,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
989,62,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
990,62,Ari,riverbend,market crossing,regional market crossing with Toma,supply route blocked,False,True,fallback to household route if collapse returns
991,62,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,seasonal migration,False,True,fallback to household route if collapse returns
992,63,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
993,63,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
994,63,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
995,63,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
996,63,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
997,63,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
998,63,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
999,63,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
1000,63,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
1001,63,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
1002,63,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
1003,63,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,none,False,True,fallback to household route if collapse returns
1004,63,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
1005,63,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
1006,63,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
1007,63,Nia,archive_quarter,weather notices,regional weather notices with Sera,seasonal migration,False,True,fallback to household route if collapse returns
1008,64,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,seasonal migration,False,True,fallback to household route if collapse returns
1009,64,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
1010,64,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
1011,64,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
1012,64,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
1013,64,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,seasonal migration,False,True,fallback to household route if collapse returns
1014,64,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
1015,64,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
1016,64,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
1017,64,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
1018,64,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,seasonal migration,False,True,fallback to household route if collapse returns
1019,64,Ivo,orchard_fen,seasonal planting,regional seasonal planting with Mara,none,False,True,fallback to household route if collapse returns
1020,64,Ari,riverbend,market crossing,regional market crossing with Toma,none,False,True,fallback to household route if collapse returns
1021,64,Fay,roofward,greenhouse tending,regional greenhouse tending with Lio,none,False,True,fallback to household route if collapse returns
1022,64,Nia,archive_quarter,weather notices,regional weather notices with Sera,none,False,True,fallback to household route if collapse returns
1023,64,Milo,signal_ridge,dusk signals,regional dusk signals with Ren,seasonal migration,False,True,fallback to household route if collapse returns
