tick_id,route_id,replay_event,event_payload_hash,replay_exportable,dom_selector,expected_state_after,observed_state_after,deterministic_order
899,archive_signal,delayed_followup_dialogue,v34-050591,True,#followup-archive_signal,Do not pull the spool from my hands. Ask first.,Do not pull the spool from my hands. Ask first.,1960
900,signal_orchard,animation_play,v34-683887,True,#anim-signal_orchard-play,playing,playing,1961
900,signal_orchard,visible_body_reaction,v34-078172,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1962
900,signal_orchard,delayed_followup_dialogue,v34-516477,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1963
901,orchard_riverbend,paste_import_snapshot,v34-377770,True,#snapshot-paste-box,imported:orchard_riverbend:d76:t1,imported:orchard_riverbend:d76:t1,1964
902,central_repair_ring,merge_detour,v34-940893,True,#merge-central_repair_ring,outer bell path,outer bell path,1965
902,central_repair_ring,visible_body_reaction,v34-135632,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",1966
902,central_repair_ring,delayed_followup_dialogue,v34-563933,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,1967
903,riverbend_roofward,animation_pause,v34-761422,True,#anim-riverbend_roofward-pause,paused,paused,1968
903,riverbend_roofward,visible_body_reaction,v34-192585,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",1969
903,riverbend_roofward,delayed_followup_dialogue,v34-438281,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,1970
904,roofward_archive,export_snapshot,v34-210859,True,#snapshot-export-box,snapshot:roofward_archive:d76:t4,snapshot:roofward_archive:d76:t4,1971
905,archive_signal,rollback_direct,v34-664929,True,#rollback-archive_signal,paper lane,paper lane,1972
905,archive_signal,visible_body_reaction,v34-067255,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",1973
906,signal_orchard,animation_play,v34-684691,True,#anim-signal_orchard-play,playing,playing,1974
906,signal_orchard,visible_body_reaction,v34-078976,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1975
906,signal_orchard,delayed_followup_dialogue,v34-517281,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1976
907,orchard_riverbend,export_snapshot,v34-251158,True,#snapshot-export-box,snapshot:orchard_riverbend:d76:t7,snapshot:orchard_riverbend:d76:t7,1977
908,central_repair_ring,merge_detour,v34-941892,True,#merge-central_repair_ring,outer bell path,outer bell path,1978
908,central_repair_ring,visible_body_reaction,v34-136436,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",1979
908,central_repair_ring,delayed_followup_dialogue,v34-564737,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,1980
909,riverbend_roofward,animation_pause,v34-762226,True,#anim-riverbend_roofward-pause,paused,paused,1981
909,riverbend_roofward,visible_body_reaction,v34-193389,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",1982
909,riverbend_roofward,delayed_followup_dialogue,v34-439085,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,1983
910,roofward_archive,paste_import_snapshot,v34-347621,True,#snapshot-paste-box,imported:roofward_archive:d76:t10,imported:roofward_archive:d76:t10,1984
911,archive_signal,delayed_followup_dialogue,v34-343997,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,1985
912,signal_orchard,animation_play,v34-684288,True,#anim-signal_orchard-play,playing,playing,1986
912,signal_orchard,visible_body_reaction,v34-078573,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,1987
912,signal_orchard,delayed_followup_dialogue,v34-516878,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,1988
913,orchard_riverbend,paste_import_snapshot,v34-378381,True,#snapshot-paste-box,imported:orchard_riverbend:d77:t1,imported:orchard_riverbend:d77:t1,1989
914,central_repair_ring,merge_detour,v34-941684,True,#merge-central_repair_ring,outer bell path,outer bell path,1990
914,central_repair_ring,visible_body_reaction,v34-136033,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",1991
914,central_repair_ring,delayed_followup_dialogue,v34-564334,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,1992
915,riverbend_roofward,animation_pause,v34-761823,True,#anim-riverbend_roofward-pause,paused,paused,1993
915,riverbend_roofward,visible_body_reaction,v34-192986,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",1994
915,riverbend_roofward,delayed_followup_dialogue,v34-438682,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,1995
916,roofward_archive,export_snapshot,v34-211462,True,#snapshot-export-box,snapshot:roofward_archive:d77:t4,snapshot:roofward_archive:d77:t4,1996
917,archive_signal,rollback_direct,v34-665510,True,#rollback-archive_signal,paper lane,paper lane,1997
917,archive_signal,visible_body_reaction,v34-067656,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",1998
918,signal_orchard,animation_play,v34-685092,True,#anim-signal_orchard-play,playing,playing,1999
918,signal_orchard,visible_body_reaction,v34-079377,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2000
918,signal_orchard,delayed_followup_dialogue,v34-517682,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2001
919,orchard_riverbend,export_snapshot,v34-251763,True,#snapshot-export-box,snapshot:orchard_riverbend:d77:t7,snapshot:orchard_riverbend:d77:t7,2002
920,central_repair_ring,merge_detour,v34-941476,True,#merge-central_repair_ring,outer bell path,outer bell path,2003
920,central_repair_ring,visible_body_reaction,v34-135630,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2004
920,central_repair_ring,delayed_followup_dialogue,v34-563931,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2005
921,riverbend_roofward,animation_pause,v34-761420,True,#anim-riverbend_roofward-pause,paused,paused,2006
921,riverbend_roofward,visible_body_reaction,v34-192583,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2007
921,riverbend_roofward,delayed_followup_dialogue,v34-438279,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2008
922,roofward_archive,paste_import_snapshot,v34-348230,True,#snapshot-paste-box,imported:roofward_archive:d77:t10,imported:roofward_archive:d77:t10,2009
923,archive_signal,delayed_followup_dialogue,v34-344398,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,2010
924,signal_orchard,animation_play,v34-684689,True,#anim-signal_orchard-play,playing,playing,2011
924,signal_orchard,visible_body_reaction,v34-078974,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2012
924,signal_orchard,delayed_followup_dialogue,v34-517279,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2013
925,orchard_riverbend,paste_import_snapshot,v34-378992,True,#snapshot-paste-box,imported:orchard_riverbend:d78:t1,imported:orchard_riverbend:d78:t1,2014
926,central_repair_ring,merge_detour,v34-942475,True,#merge-central_repair_ring,outer bell path,outer bell path,2015
926,central_repair_ring,visible_body_reaction,v34-136434,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2016
926,central_repair_ring,delayed_followup_dialogue,v34-564735,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2017
927,riverbend_roofward,animation_pause,v34-762224,True,#anim-riverbend_roofward-pause,paused,paused,2018
927,riverbend_roofward,visible_body_reaction,v34-193387,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2019
927,riverbend_roofward,delayed_followup_dialogue,v34-439083,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2020
928,roofward_archive,export_snapshot,v34-212065,True,#snapshot-export-box,snapshot:roofward_archive:d78:t4,snapshot:roofward_archive:d78:t4,2021
929,archive_signal,rollback_direct,v34-666091,True,#rollback-archive_signal,paper lane,paper lane,2022
929,archive_signal,visible_body_reaction,v34-068057,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",2023
930,signal_orchard,animation_play,v34-684286,True,#anim-signal_orchard-play,playing,playing,2024
930,signal_orchard,visible_body_reaction,v34-078571,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2025
930,signal_orchard,delayed_followup_dialogue,v34-516876,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2026
931,orchard_riverbend,export_snapshot,v34-251161,True,#snapshot-export-box,snapshot:orchard_riverbend:d78:t7,snapshot:orchard_riverbend:d78:t7,2027
932,central_repair_ring,merge_detour,v34-940511,True,#merge-central_repair_ring,outer bell path,outer bell path,2028
932,central_repair_ring,visible_body_reaction,v34-136031,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2029
932,central_repair_ring,delayed_followup_dialogue,v34-564332,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2030
933,riverbend_roofward,animation_pause,v34-761821,True,#anim-riverbend_roofward-pause,paused,paused,2031
933,riverbend_roofward,visible_body_reaction,v34-192984,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2032
933,riverbend_roofward,delayed_followup_dialogue,v34-438680,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2033
934,roofward_archive,paste_import_snapshot,v34-348839,True,#snapshot-paste-box,imported:roofward_archive:d78:t10,imported:roofward_archive:d78:t10,2034
935,archive_signal,delayed_followup_dialogue,v34-049389,True,#followup-archive_signal,Do not pull the spool from my hands. Ask first.,Do not pull the spool from my hands. Ask first.,2035
936,signal_orchard,animation_play,v34-685090,True,#anim-signal_orchard-play,playing,playing,2036
936,signal_orchard,visible_body_reaction,v34-079375,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2037
936,signal_orchard,delayed_followup_dialogue,v34-517680,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2038
937,orchard_riverbend,paste_import_snapshot,v34-379603,True,#snapshot-paste-box,imported:orchard_riverbend:d79:t1,imported:orchard_riverbend:d79:t1,2039
938,central_repair_ring,merge_detour,v34-941510,True,#merge-central_repair_ring,outer bell path,outer bell path,2040
938,central_repair_ring,visible_body_reaction,v34-136835,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2041
938,central_repair_ring,delayed_followup_dialogue,v34-565136,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2042
939,riverbend_roofward,animation_pause,v34-762625,True,#anim-riverbend_roofward-pause,paused,paused,2043
939,riverbend_roofward,visible_body_reaction,v34-193788,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2044
939,riverbend_roofward,delayed_followup_dialogue,v34-439484,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2045
940,roofward_archive,export_snapshot,v34-211461,True,#snapshot-export-box,snapshot:roofward_archive:d79:t4,snapshot:roofward_archive:d79:t4,2046
941,archive_signal,rollback_direct,v34-663844,True,#rollback-archive_signal,paper lane,paper lane,2047
941,archive_signal,visible_body_reaction,v34-067251,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",2048
942,signal_orchard,animation_play,v34-684687,True,#anim-signal_orchard-play,playing,playing,2049
942,signal_orchard,visible_body_reaction,v34-078972,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2050
942,signal_orchard,delayed_followup_dialogue,v34-517277,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2051
943,orchard_riverbend,export_snapshot,v34-251766,True,#snapshot-export-box,snapshot:orchard_riverbend:d79:t7,snapshot:orchard_riverbend:d79:t7,2052
944,central_repair_ring,merge_detour,v34-941302,True,#merge-central_repair_ring,outer bell path,outer bell path,2053
944,central_repair_ring,visible_body_reaction,v34-136432,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2054
944,central_repair_ring,delayed_followup_dialogue,v34-564733,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2055
945,riverbend_roofward,animation_pause,v34-762222,True,#anim-riverbend_roofward-pause,paused,paused,2056
945,riverbend_roofward,visible_body_reaction,v34-193385,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2057
945,riverbend_roofward,delayed_followup_dialogue,v34-439081,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2058
946,roofward_archive,paste_import_snapshot,v34-349448,True,#snapshot-paste-box,imported:roofward_archive:d79:t10,imported:roofward_archive:d79:t10,2059
947,archive_signal,delayed_followup_dialogue,v34-345200,True,#followup-archive_signal,That path kept the spool clean. I can explain the pattern now.,That path kept the spool clean. I can explain the pattern now.,2060
948,orchard_riverbend,animation_play,v34-742349,True,#anim-orchard_riverbend-play,playing,playing,2061
948,orchard_riverbend,visible_body_reaction,v34-335215,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2062
949,central_repair_ring,delayed_followup_dialogue,v34-565403,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2063
949,central_repair_ring,paste_import_snapshot,v34-469584,True,#snapshot-paste-box,imported:central_repair_ring:d80:t1,imported:central_repair_ring:d80:t1,2064
950,riverbend_roofward,merge_detour,v34-095855,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2065
950,riverbend_roofward,visible_body_reaction,v34-192848,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2066
951,roofward_archive,animation_pause,v34-722429,True,#anim-roofward_archive-pause,paused,paused,2067
951,roofward_archive,visible_body_reaction,v34-166703,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2068
952,archive_signal,export_snapshot,v34-119525,True,#snapshot-export-box,snapshot:archive_signal:d80:t4,snapshot:archive_signal:d80:t4,2069
953,signal_orchard,rollback_direct,v34-797982,True,#rollback-signal_orchard,dusk road,dusk road,2070
953,signal_orchard,visible_body_reaction,v34-079239,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2071
953,signal_orchard,delayed_followup_dialogue,v34-517544,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2072
954,orchard_riverbend,animation_play,v34-741946,True,#anim-orchard_riverbend-play,playing,playing,2073
954,orchard_riverbend,visible_body_reaction,v34-334812,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2074
954,orchard_riverbend,delayed_followup_dialogue,v34-164337,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2075
955,central_repair_ring,export_snapshot,v34-339295,True,#snapshot-export-box,snapshot:central_repair_ring:d80:t7,snapshot:central_repair_ring:d80:t7,2076
956,riverbend_roofward,merge_detour,v34-135678,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2077
956,riverbend_roofward,visible_body_reaction,v34-193652,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2078
956,riverbend_roofward,delayed_followup_dialogue,v34-439348,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2079
957,roofward_archive,animation_pause,v34-723233,True,#anim-roofward_archive-pause,paused,paused,2080
957,roofward_archive,visible_body_reaction,v34-167507,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2081
957,roofward_archive,delayed_followup_dialogue,v34-478562,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2082
958,archive_signal,paste_import_snapshot,v34-254670,True,#snapshot-paste-box,imported:archive_signal:d80:t10,imported:archive_signal:d80:t10,2083
959,signal_orchard,delayed_followup_dialogue,v34-518348,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2084
960,orchard_riverbend,animation_play,v34-741543,True,#anim-orchard_riverbend-play,playing,playing,2085
960,orchard_riverbend,visible_body_reaction,v34-334409,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2086
960,orchard_riverbend,delayed_followup_dialogue,v34-163934,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2087
961,central_repair_ring,paste_import_snapshot,v34-468992,True,#snapshot-paste-box,imported:central_repair_ring:d81:t1,imported:central_repair_ring:d81:t1,2088
962,riverbend_roofward,merge_detour,v34-133642,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2089
962,riverbend_roofward,visible_body_reaction,v34-193249,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2090
962,riverbend_roofward,delayed_followup_dialogue,v34-438945,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2091
963,roofward_archive,animation_pause,v34-722830,True,#anim-roofward_archive-pause,paused,paused,2092
963,roofward_archive,visible_body_reaction,v34-167104,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2093
963,roofward_archive,delayed_followup_dialogue,v34-478159,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2094
964,archive_signal,export_snapshot,v34-120124,True,#snapshot-export-box,snapshot:archive_signal:d81:t4,snapshot:archive_signal:d81:t4,2095
965,signal_orchard,rollback_direct,v34-633314,True,#rollback-signal_orchard,dusk road,dusk road,2096
965,signal_orchard,visible_body_reaction,v34-079640,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2097
966,orchard_riverbend,animation_play,v34-742347,True,#anim-orchard_riverbend-play,playing,playing,2098
966,orchard_riverbend,visible_body_reaction,v34-335213,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2099
966,orchard_riverbend,delayed_followup_dialogue,v34-164738,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2100
967,central_repair_ring,export_snapshot,v34-339904,True,#snapshot-export-box,snapshot:central_repair_ring:d81:t7,snapshot:central_repair_ring:d81:t7,2101
968,riverbend_roofward,merge_detour,v34-134650,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2102
968,riverbend_roofward,visible_body_reaction,v34-194053,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2103
968,riverbend_roofward,delayed_followup_dialogue,v34-439749,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2104
969,roofward_archive,animation_pause,v34-723634,True,#anim-roofward_archive-pause,paused,paused,2105
969,roofward_archive,visible_body_reaction,v34-167908,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2106
969,roofward_archive,delayed_followup_dialogue,v34-478963,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2107
970,archive_signal,paste_import_snapshot,v34-254068,True,#snapshot-paste-box,imported:archive_signal:d81:t10,imported:archive_signal:d81:t10,2108
971,signal_orchard,delayed_followup_dialogue,v34-517542,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2109
972,orchard_riverbend,animation_play,v34-741944,True,#anim-orchard_riverbend-play,playing,playing,2110
972,orchard_riverbend,visible_body_reaction,v34-334810,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2111
972,orchard_riverbend,delayed_followup_dialogue,v34-164335,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2112
973,central_repair_ring,animation_step,v34-781682,True,#anim-central_repair_ring-step,stepped,stepped,2113
973,central_repair_ring,visible_body_reaction,v34-136697,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2114
973,central_repair_ring,paste_import_snapshot,v34-469607,True,#snapshot-paste-box,imported:central_repair_ring:d82:t1,imported:central_repair_ring:d82:t1,2115
974,riverbend_roofward,merge_detour,v34-134451,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2116
974,riverbend_roofward,visible_body_reaction,v34-193650,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2117
974,riverbend_roofward,delayed_followup_dialogue,v34-439346,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2118
975,roofward_archive,animation_pause,v34-723231,True,#anim-roofward_archive-pause,paused,paused,2119
975,roofward_archive,visible_body_reaction,v34-167505,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2120
975,roofward_archive,delayed_followup_dialogue,v34-478560,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2121
976,archive_signal,export_snapshot,v34-120723,True,#snapshot-export-box,snapshot:archive_signal:d82:t4,snapshot:archive_signal:d82:t4,2122
977,signal_orchard,rollback_direct,v34-633893,True,#rollback-signal_orchard,dusk road,dusk road,2123
977,signal_orchard,visible_body_reaction,v34-080041,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2124
978,orchard_riverbend,animation_play,v34-742748,True,#anim-orchard_riverbend-play,playing,playing,2125
978,orchard_riverbend,visible_body_reaction,v34-335614,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2126
978,orchard_riverbend,delayed_followup_dialogue,v34-165139,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2127
979,central_repair_ring,animation_step,v34-782486,True,#anim-central_repair_ring-step,stepped,stepped,2128
979,central_repair_ring,visible_body_reaction,v34-137501,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2129
979,central_repair_ring,delayed_followup_dialogue,v34-565802,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2130
979,central_repair_ring,export_snapshot,v34-340513,True,#snapshot-export-box,snapshot:central_repair_ring:d82:t7,snapshot:central_repair_ring:d82:t7,2131
980,riverbend_roofward,merge_detour,v34-134252,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2132
980,riverbend_roofward,visible_body_reaction,v34-193247,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2133
980,riverbend_roofward,delayed_followup_dialogue,v34-438943,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2134
981,roofward_archive,animation_pause,v34-722828,True,#anim-roofward_archive-pause,paused,paused,2135
981,roofward_archive,visible_body_reaction,v34-167102,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2136
981,roofward_archive,delayed_followup_dialogue,v34-478157,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2137
982,archive_signal,paste_import_snapshot,v34-254673,True,#snapshot-paste-box,imported:archive_signal:d82:t10,imported:archive_signal:d82:t10,2138
983,signal_orchard,delayed_followup_dialogue,v34-142559,True,#followup-signal_orchard,I am not walking blind while the lantern sputters.,I am not walking blind while the lantern sputters.,2139
984,orchard_riverbend,animation_play,v34-742345,True,#anim-orchard_riverbend-play,playing,playing,2140
984,orchard_riverbend,visible_body_reaction,v34-335211,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2141
984,orchard_riverbend,delayed_followup_dialogue,v34-164736,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2142
985,central_repair_ring,rollback_direct,v34-984091,True,#rollback-central_repair_ring,inner repair yard,inner repair yard,2143
985,central_repair_ring,visible_body_reaction,v34-137098,True,#body-reaction-central_repair_ring,"Juno covers the wire, exhales, then nods once","Juno covers the wire, exhales, then nods once",2144
985,central_repair_ring,delayed_followup_dialogue,v34-565399,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2145
985,central_repair_ring,paste_import_snapshot,v34-470222,True,#snapshot-paste-box,imported:central_repair_ring:d83:t1,imported:central_repair_ring:d83:t1,2146
